1229,Glendale,MA,Berkshire,34.944950,0.000000
1230,Great Barrington,MA,Berkshire,34.859829,0.000000
1235,Hinsdale,MA,Berkshire,35.122559,0.000000
1236,Housatonic,MA,Berkshire,34.927853,0.000000
1237,Lanesborough,MA,Berkshire,35.194481,0.000000
1238,Lee,MA,Berkshire,34.975830,0.000000
1240,Lenox,MA,Berkshire,35.037071,0.000000
1242,Lenox Dale,MA,Berkshire,35.013512,0.000000
1243,Middlefield,MA,Hampshire,35.055058,0.000000
1244,Mill River,MA,Berkshire,34.797398,0.000000
1245,Monterey,MA,Berkshire,34.866051,0.000000
1247,North Adams,MA,Berkshire,35.387501,0.000000
1252,North Egremont,MA,Berkshire,34.853981,0.000000
1253,Otis,MA,Berkshire,34.883919,0.000000
1254,Richmond,MA,Berkshire,35.041950,0.000000
1255,Sandisfield,MA,Berkshire,34.797771,0.000000
1256,Savoy,MA,Berkshire,35.274670,0.000000
1257,Sheffield,MA,Berkshire,34.763992,0.000000
1258,South Egremont,MA,Berkshire,34.755539,0.000000
1259,Southfield,MA,Berkshire,34.751907,0.000000
1260,South Lee,MA,Berkshire,34.950172,0.000000
1262,Stockbridge,MA,Berkshire,34.968769,0.000000
1263,Stockbridge,MA,Berkshire,35.070049,0.000000
1264,Tyringham,MA,Berkshire,34.900211,0.000000
1266,West Stockbridge,MA,Berkshire,34.996552,0.000000
1267,Williamstown,MA,Berkshire,35.388542,0.000000
1270,Windsor,MA,Berkshire,35.210880,0.000000
1301,Greenfield,MA,Franklin,35.338940,0.000000
1302,Greenfield,MA,Franklin,35.259781,0.000000
1330,Ashfield,MA,Franklin,35.242100,0.000000
1331,Athol,MA,Worcester,35.373234,0.000000
1337,Bernardston,MA,Franklin,35.437481,0.000000
1338,Buckland,MA,Franklin,35.291470,0.000000
1339,Charlemont,MA,Franklin,35.318993,0.000000
1340,Colrain,MA,Franklin,35.406349,0.000000
1341,Conway,MA,Franklin,35.243553,0.000000
1342,Deerfield,MA,Franklin,35.279881,0.000000
1343,Drury,MA,Berkshire,35.344082,0.000000
1344,Erving,MA,Franklin,35.364681,0.000000
1346,Heath,MA,Franklin,35.401390,0.000000
1347,Lake Pleasant,MA,Franklin,35.304790,0.000000
1349,Millers Falls,MA,Franklin,35.332741,0.000000
1350,Monroe Bridge,MA,Franklin,35.423882,0.000000
1351,Montague,MA,Franklin,35.289619,0.000000
1354,Gill,MA,Franklin,35.390450,0.000000
1355,New Salem,MA,Franklin,35.283978,0.000000
1360,Northfield,MA,Franklin,35.443604,0.000000
1364,Orange,MA,Franklin,35.383659,0.000000
1366,Petersham,MA,Worcester,35.270870,0.000000
1367,Rowe,MA,Franklin,35.402721,0.000000
1368,Royalston,MA,Worcester,35.452560,0.000000
1370,Shelburne Falls,MA,Franklin,35.328289,0.000000
1373,South Deerfield,MA,Franklin,35.214069,0.000000
1375,Sunderland,MA,Franklin,35.197140,0.000000
1376,Turners Falls,MA,Franklin,35.339832,0.000000
1378,Warwick,MA,Franklin,35.433128,0.000000
1379,Wendell,MA,Franklin,35.325512,0.000000
1380,Wendell Depot,MA,Franklin,35.314129,0.000000
1420,Fitchburg,MA,Worcester,35.399292,0.000000
1430,Ashburnham,MA,Worcester,35.456932,0.000000
1431,Ashby,MA,Middlesex,35.492760,0.000000
1432,Ayer,MA,Middlesex,35.401222,0.000000
1434,Devens,MA,Worcester,35.377350,0.000000
1436,Baldwinville,MA,Worcester,35.387142,0.000000
1438,East Templeton,MA,Worcester,35.359398,0.000000
1440,Gardner,MA,Worcester,35.375023,0.000000
1441,Westminster,MA,Worcester,35.354839,0.000000
1450,Groton,MA,Middlesex,35.456558,0.000000
1451,Harvard,MA,Worcester,35.341068,0.000000
1452,Hubbardston,MA,Worcester,35.285301,0.000000
1453,Leominster,MA,Worcester,35.351772,0.000000
1460,Littleton,MA,Middlesex,35.391331,0.000000
1462,Lunenburg,MA,Worcester,35.415741,0.000000
1463,Pepperell,MA,Middlesex,35.509560,0.000000
1464,Shirley,MA,Middlesex,35.408569,0.000000
1467,Still River,MA,Worcester,35.325790,0.000000
1468,Templeton,MA,Worcester,35.339500,0.000000
1469,Townsend,MA,Middlesex,35.483540,0.000000
1470,Groton,MA,Middlesex,35.453747,0.000000
1471,Groton,MA,Middlesex,35.453747,0.000000
1472,West Groton,MA,Middlesex,35.441570,0.000000
1473,Westminster,MA,Worcester,35.357342,0.000000
1474,West Townsend,MA,Middlesex,35.492580,0.000000
1475,Winchendon,MA,Worcester,35.474152,0.000000
1501,Auburn,MA,Worcester,35.021591,0.000000
1503,Berlin,MA,Worcester,35.220840,0.000000
1504,Blackstone,MA,Worcester,34.876011,0.000000
1505,Boylston,MA,Worcester,35.164600,0.000000
1506,Brookfield,MA,Worcester,34.989212,0.000000
1507,Charlton,MA,Worcester,34.941261,0.000000
1508,Charlton City,MA,Worcester,34.947060,0.000000
1509,Charlton Depot,MA,Worcester,34.975231,0.000000
1510,Clinton,MA,Worcester,35.249817,0.000000
1515,East Brookfield,MA,Worcester,35.014488,0.000000
1516,Douglas,MA,Worcester,34.877708,0.000000
1518,Fiskdale,MA,Worcester,34.911018,0.000000
1519,Grafton,MA,Worcester,35.031719,0.000000
1520,Holden,MA,Worcester,35.157860,0.000000
1521,Holland,MA,Hampden,34.824860,0.000000
1522,Jefferson,MA,Worcester,35.188438,0.000000
1523,Lancaster,MA,Worcester,35.282318,0.000000
1524,Leicester,MA,Worcester,35.045120,0.000000
1525,Linwood,MA,Worcester,34.932823,0.000000
1526,Manchaug,MA,Worcester,34.919743,0.000000
1527,Millbury,MA,Worcester,35.020363,0.000000
1529,Millville,MA,Worcester,34.875118,0.000000
1531,New Braintree,MA,Worcester,35.106743,0.000000
1532,Northborough,MA,Worcester,35.153561,0.000000
1534,Northbridge,MA,Worcester,34.983761,0.000000
1535,North Brookfield,MA,Worcester,35.058289,0.000000
1536,North Grafton,MA,Worcester,35.059326,0.000000
1537,North Oxford,MA,Worcester,34.976898,0.000000
1538,North Uxbridge,MA,Worcester,34.923481,0.000000
1540,Oxford,MA,Worcester,34.926029,0.000000
1541,Princeton,MA,Worcester,35.263184,0.000000
1542,Rochdale,MA,Worcester,35.009010,0.000000
1543,Rutland,MA,Worcester,35.181301,0.000000
1545,Shrewsbury,MA,Worcester,35.112751,0.000000
1546,Shrewsbury,MA,Worcester,35.175110,0.000000
1550,Southbridge,MA,Worcester,34.871471,0.000000
1560,South Grafton,MA,Worcester,35.006729,0.000000
1561,South Lancaster,MA,Worcester,35.274891,0.000000
1562,Spencer,MA,Worcester,35.045040,0.000000
1564,Sterling,MA,Worcester,35.257877,0.000000
1566,Sturbridge,MA,Worcester,34.904179,0.000000
1568,Upton,MA,Worcester,35.015278,0.000000
1569,Uxbridge,MA,Worcester,34.911114,0.000000
1570,Webster,MA,Worcester,34.867241,0.000000
1571,Dudley,MA,Worcester,34.859581,0.000000
1581,Westborough,MA,Worcester,35.106140,0.000000
1583,West Boylston,MA,Worcester,35.180019,0.000000
1585,West Brookfield,MA,Worcester,35.028988,0.000000
1586,West Millbury,MA,Worcester,34.990829,0.000000
1588,Whitinsville,MA,Worcester,34.948860,0.000000
1590,Sutton,MA,Worcester,34.951077,0.000000
1601,Worcester,MA,Worcester,35.082371,0.000000
1602,Worcester,MA,Worcester,35.086132,0.000000
1603,Worcester,MA,Worcester,35.061199,0.000000
1604,Worcester,MA,Worcester,35.076641,0.000000
1605,Worcester,MA,Worcester,35.110519,0.000000
1606,Worcester,MA,Worcester,35.131420,0.000000
1607,Worcester,MA,Worcester,35.050922,0.000000
1608,Worcester,MA,Worcester,35.082371,0.000000
1609,Worcester,MA,Worcester,35.099831,0.000000
1610,Worcester,MA,Worcester,35.068119,0.000000
1611,Cherry Valley,MA,Worcester,35.049801,0.000000
1612,Paxton,MA,Worcester,35.114578,0.000000
1613,Worcester,MA,Worcester,35.113098,0.000000
1614,Worcester,MA,Worcester,35.082371,0.000000
1615,Worcester,MA,Worcester,35.082371,0.000000
1653,Worcester,MA,Worcester,35.175110,0.000000
1655,Worcester,MA,Worcester,35.175110,0.000000
1701,Framingham,MA,Middlesex,35.158150,0.000000
1702,Framingham,MA,Middlesex,35.138809,0.000000
1703,Framingham,MA,Middlesex,35.300461,0.000000
1704,Framingham,MA,Middlesex,35.300461,0.000000
1705,Framingham,MA,Middlesex,35.300461,0.000000
1718,Acton,MA,Middlesex,35.341820,0.000000
1719,Boxborough,MA,Middlesex,35.336620,0.000000
1720,Acton,MA,Middlesex,35.330273,0.000000
1721,Ashland,MA,Middlesex,35.108070,0.000000
1730,Bedford,MA,Middlesex,35.356617,0.000000
1731,Hanscom Afb,MA,Middlesex,35.328751,0.000000
1740,Bolton,MA,Worcester,35.275742,0.000000
1741,Carlisle,MA,Middlesex,35.393410,0.000000
1742,Concord,MA,Middlesex,35.319229,0.000000
1745,Fayville,MA,Worcester,35.143120,0.000000
1746,Holliston,MA,Middlesex,35.058990,0.000000
1747,Hopedale,MA,Worcester,34.973042,0.000000
1748,Hopkinton,MA,Middlesex,35.065983,0.000000
1749,Hudson,MA,Middlesex,35.235710,0.000000
1752,Marlborough,MA,Middlesex,35.196560,0.000000
1754,Maynard,MA,Middlesex,35.286598,0.000000
1756,Mendon,MA,Worcester,34.941708,0.000000
1757,Milford,MA,Worcester,34.998360,0.000000
1760,Natick,MA,Middlesex,35.151760,0.000000
1770,Sherborn,MA,Middlesex,35.095230,0.000000
1772,Southborough,MA,Worcester,35.140701,0.000000
1773,Lincoln,MA,Middlesex,35.290329,0.000000
1775,Stow,MA,Middlesex,35.279301,0.000000
1776,Sudbury,MA,Middlesex,35.240883,0.000000
1784,Woodville,MA,Middlesex,35.081398,0.000000
1778,Wayland,MA,Middlesex,35.212719,0.000000
1801,Woburn,MA,Middlesex,35.367161,0.000000
1803,Burlington,MA,Middlesex,35.388859,0.000000
1805,Burlington,MA,Middlesex,35.385239,0.000000
1812,Andover,MA,Essex,35.528782,0.000000
1810,Andover,MA,Essex,35.533951,0.000000
1813,Woburn,MA,Middlesex,35.364071,0.000000
1815,Woburn,MA,Middlesex,35.364071,0.000000
1821,Billerica,MA,Middlesex,35.426720,0.000000
1822,Billerica,MA,Middlesex,35.431507,0.000000
